True_unscaled,Pred_unscaled
2646.826230440292,2643.6229692290167
2134.653283594517,2135.138925592469
6860.369447972738,6854.531029454246
2877.6880321597564,2882.262295465415
3563.013262952628,3560.3790094583164
2090.97811609691,2090.385442070079
5301.427740024006,5333.850803144226
3422.204358944893,3426.781426300533
3562.8397323796544,3559.993397769577
2881.557933222388,2881.2824598742804
2933.6095361589782,2935.421324155241
3563.4125685909976,3563.922649497271
2090.6538038663048,2091.8630961137496
9247.473065424718,9235.930405302102
2101.8687670730883,2102.4330133037174
3251.7103356409534,3244.9919790897047
2090.582054766282,2089.2497324080164
3763.65757047203,3765.7036183672817
2099.0528322659184,2098.4190777359167
5948.875490347573,5934.703714033477
8993.655803024129,8987.096557743083
2054.063725181505,2055.2001418913305
2052.779572582055,2050.6402447913047
3184.4380932086924,3183.7094645421626
3699.489245911928,3703.1429056781462
2909.8949699969635,2912.335456937526
2091.5831569173565,2089.6231423150043
9677.693912241672,9728.684472631332
2921.34265354753,2921.75109505853
9150.390267144396,9168.084467486013
2096.1841864316325,2100.3880837432516
3563.6064934473125,3568.6401198456206
3252.3504625274927,3260.5804947619354
2200.948374827977,2201.116200582154
2100.1863735613692,2100.728801072675
2877.9452851315987,2879.991418764449
2900.8635065834765,2902.1204438717555
2647.7116063570083,2643.3074575115593
2142.921146198638,2143.7294450410827
2052.2648651087093,2053.7957996479126
3153.635163045299,3156.0718133434166
3586.323188746995,3589.4640631717753
6446.990518663864,6435.4386845032595
2877.808144227129,2875.4279014160816
2877.65061965253,2881.16001555786
3056.211735918762,3046.537345034714
3632.1070162615333,3639.5590357982046
2052.8255515033384,2052.4461505327263
2949.37483107527,2954.515357350066
2201.28991117928,2200.3496674713924
3570.593530724629,3566.088373371366
2655.291389572889,2657.356331927097
2134.9918897307066,2135.1843526489597
2347.4687157584654,2350.8688726334003
3183.558496504729,3183.090223458579
2345.083789454982,2344.3075667159005
2647.273050378383,2653.9275620363055
2648.4279720070817,2650.6744361000633
2346.4681561433117,2348.9519809830326
9042.249576861974,9011.544305507872
2052.720582139222,2053.5797484294535
2208.9763042890822,2210.773781641113
2665.6575688915777,2666.8770650329884
2220.593451840366,2221.478409057673
9181.914830417254,9207.357546260964
2053.076425428613,2054.182746421956
2134.0753606593394,2136.5969549545584
2877.9404384903496,2877.589491733611
3066.3562536210934,3065.3669732596372
8959.252086803466,8998.582123824972
3575.27547576545,3574.6431441581417
2054.4155396154288,2054.839656299021
2225.633898187843,2222.937839648182
3250.794010069465,3245.5832446574905
3563.3939969299004,3567.5948204201386
2173.8751567408226,2173.100863091747
5412.119172556755,5420.53761460862
2646.6688239408004,2639.021708407267
3564.549462649847,3570.400762172486
2884.487902079576,2877.503065524244
2201.1945761550483,2197.438903951025
4998.0468078223,4998.5181390812995
2091.4793460576293,2092.255170424365
2920.509370000913,2919.7907620811707
2646.767364045264,2630.2942090386887
2055.5755029099428,2057.0312340567225
8931.268167377146,8906.36849421566
3265.6998122424893,3269.0609921340447
6831.773910140213,6786.921378227214
2054.0811245750538,2058.3323729493573
2054.8882932443603,2056.6482704254927
2053.029318198328,2051.8146919827
2877.711306764003,2882.451221939842
2142.406931897277,2138.9766809440243
2058.187074755122,2058.641928873236
3006.1027321113106,3006.684343968438
2878.5071936939894,2881.3085128635144
2177.429802790274,2181.1823679715444
2248.4725509576724,2248.64299823696
5295.091862080967,5296.277036314463
6496.803680529176,6485.507566926958
2649.2919808926927,2650.9054307871365
2053.072919595516,2052.475687377311
2877.8294696015623,2881.6703137514846
2877.932520571858,2880.84593877879
2892.071181341989,2894.4739574274417
2651.0927780388147,2654.297409904341
2345.1103594724523,2344.1746398278406
2647.7113511837197,2649.6555735236275
2053.839754492049,2053.979626800701
2345.2143144922443,2346.8205534993867
2134.071197741662,2133.4912363986446
2201.689315793808,2204.3981981741376
2879.0534407202754,2880.661262789175
3262.029753714152,3262.814691243684
2052.0116319798913,2053.373881999037
2052.6460258079546,2050.970865910188
2877.7449273330817,2873.0815860955395
2098.1803506472475,2099.0826653885674
2151.185822955383,2150.4936772765213
3018.791895837304,3021.9589893481407
8923.569368415565,8930.39799324513
9138.561316665353,9126.311630086135
2963.816403644697,2961.5848214483417
2921.2990993431463,2919.137587478677
8935.722050721513,8937.3557858959
8924.01100721136,8905.50419529247
3273.1610699343237,3272.8209006082457
2058.304768532087,2055.984660270973
8948.118631240464,8940.325074744833
3058.4369920962845,3053.8816419299374
2648.6655790595205,2649.2551933469604
2144.2967693986575,2144.075188422446
2090.018591635042,2087.401625446471
3724.5415090754354,3730.2722814357044
