j_Aperm2,SEC_gasliqsep_kWhperkg,SEC_lyecooler_kWhperkg,SEC_comp_kWhperkg,SEC_pumps_kWhperkg,SEC_H2_purif_kWhperkg,SEC_lyeheaters_kWhperkg
9893.673076872987,0.5000378629779056,2.614143531985539,1.9745514589140745,0.009443323473136707,1.7109269889906011,0.0
9908.16172776468,0.5001290654873122,2.618219018045631,1.9745514589140751,0.009430374089951753,1.7099911443515394,0.0
9922.650378656374,0.5002203983220079,2.6222915043961716,1.9745514589140745,0.0094174629895461,1.7090581259316515,0.0
9937.139029548065,0.5003118614862364,2.62636099947802,1.9745514589140747,0.009404590007400489,1.7081279231049096,0.0
9951.627680439758,0.5004034549842404,2.6304275117320364,1.9745514589140751,0.009391754978995652,1.7072005252452875,0.0
9966.116331331452,0.5004951788202628,2.6344910495990783,1.974551458914075,0.009378957739812321,1.706275921726759,0.0
9980.604982223143,0.5005870329985468,2.638551621520004,1.9745514589140747,0.009366198125331227,1.7053541019232965,0.0
9995.093633114837,0.5006790175233354,2.6426092359356743,1.9745514589140747,0.00935347597103311,1.704435055208875,0.0
10009.58228400653,0.5007711323988718,2.6466639012869466,1.9745514589140745,0.0093407911123987,1.703518770957467,0.0
10024.070934898222,0.5008633776293988,2.6507156260146805,1.9745514589140747,0.009328143384908736,1.702605238543047,0.0
10038.559585789915,0.5009557532191593,2.6547644185597346,1.9745514589140745,0.009315532624043946,1.7016944473395879,0.0
10053.048236681607,0.5010482591723967,2.658810287362968,1.9745514589140747,0.009302958665285068,1.700786386721063,0.0
10067.5368875733,0.5011408954933536,2.6628532408652386,1.9745514589140747,0.009290421344112832,1.699881046061447,0.0
10082.025538464994,0.5012336621862735,2.6668932875074063,1.974551458914075,0.009277920496007975,1.6989786561165645,0.0
10096.514189356685,0.501326559255399,2.670930435730329,1.9745514589140745,0.00926545595645123,1.698079671756573,0.0
10111.002840248379,0.5014195867049734,2.674964693974867,1.9745514589140747,0.009253027560923333,1.697184417227463,0.0
10125.491491140072,0.5015127445392394,2.6789960706818774,1.9745514589140745,0.009240635144905012,1.6962930949688133,0.0
10139.980142031764,0.5016060327624404,2.6830245742922196,1.9745514589140742,0.009228278543877007,1.695405794974481,0.0
10154.468792923457,0.5016994513788193,2.6870502132467537,1.9745514589140745,0.00921595759332005,1.6945225039457577,0.0
10168.95744381515,0.5017930003926189,2.691072995986337,1.9745514589140747,0.009203672128714875,1.6936431142369965,0.0
10183.446094706842,0.5018866798080825,2.6950929309518297,1.9745514589140742,0.009191421985542217,1.6927674325937092,0.0
10197.934745598535,0.5019804896294531,2.6991100265840893,1.974551458914075,0.009179206999282808,1.6918951886831322,0.0
10212.423396490229,0.5020744298609736,2.7031242913239755,1.9745514589140747,0.009167027005417381,1.6910260434172615,0.0
10226.91204738192,0.502168500506887,2.707135733612346,1.9745514589140742,0.009154881839426672,1.6901595970683578,0.0
10241.400698273614,0.5022627015714365,2.7111443618900615,1.9745514589140745,0.009142771336791415,1.6892953971769211,0.0
