j_Aperm2,SEC_sys_kWhperkg,SEC_stack_kWhperkg,eta_stack_pct,eta_volt,eta_curr_stack,eta_curr_sys
4141.678672870963,58.61592605582052,53.432047298238814,74.26254827143708,75.93855125488022,98.50630421797571,97.82541751969508
4156.167323762656,58.62304355964327,53.45410290942243,74.23190635982107,75.90242372806189,98.51027714634468,97.8315962451068
4170.655974654349,58.63099274568602,53.476148930804314,74.20130301739964,75.86637013755248,98.51422532254409,97.8377361631365
4185.144625546041,58.639818481754546,53.49818537789431,74.17073816314849,75.83039014606699,98.51814892607496,97.8438375506823
4199.633276437735,58.64956256355676,53.52021226620224,74.14021171604325,75.79448341632038,98.52204813643827,97.84990068464225
4214.121927329427,58.660263358706835,53.54222961123796,74.10972359505956,75.75864961102765,98.52592313313502,97.8559258419144
4228.61057822112,58.671955461549885,53.56423742851131,74.07927371917313,75.72288839290377,98.52977409566623,97.86191329939683
4243.099229112813,58.68466935880733,53.58623573353209,74.04886200735957,75.68719942466373,98.53360120353287,97.86786333398757
4257.587880004506,58.698431106042875,53.60822454181015,74.01848837859448,75.6515823690225,98.5374046362359,97.87377622258467
4272.076530896198,58.71326201494904,53.63020386885537,73.98815275185365,75.6160368886951,98.54118457327641,97.87965224208627
4286.565181787892,58.72917835145437,53.65217373017752,73.9578550461126,75.58056264639646,98.54494119415531,97.88549166939033
4301.053832679584,58.74619104465126,53.674134141286494,73.92759518034704,75.5451593048416,98.54867467837366,97.89129478139502
4315.5424835712765,58.764305406544146,53.69608511769207,73.89737307353262,75.50982652674546,98.55238520543234,97.89706185499827
4330.031134462969,58.78352086261887,53.71802667490412,73.86718864464497,75.47456397482307,98.55607295483247,97.90279316709824
4344.519785354662,58.803830693232044,53.73995882843248,73.83704181265976,75.43937131178936,98.55973810607499,97.90848899459297
4359.008436246355,58.82522178582138,53.761881593786974,73.80693249655266,75.40424820035936,98.5633808386609,97.91414961438052
4373.497087138047,58.84767439793653,53.78379498647745,73.7768606152993,75.36919430324804,98.56700133209122,97.91977530335893
4387.985738029741,58.87116193109062,53.80569902201374,73.74682608787533,75.33420928317037,98.57059976586693,97.92536633842629
4402.474388921433,58.89565071543221,53.827593715905664,73.7168288332564,75.29929280284132,98.57417631948898,97.93092299648062
4416.963039813126,58.921099805238114,53.84947908366308,73.68686877041817,75.26444452497589,98.57773117245843,97.93644555442002
4431.451690704818,58.9474607852266,53.87135514079581,73.65694581833628,75.22966411228904,98.58126450427622,97.94193428914251
4445.940341596512,58.974677587691446,53.89322190281369,73.62705989598642,75.19495122749578,98.5847764944434,97.94738947754622
4460.428992488204,59.00268632045625,53.915079385226555,73.5972109223442,75.16030553331107,98.58826732246091,97.95281139652914
4474.917643379897,59.03141510564984,53.93692760354427,73.5673988163853,75.12572669244993,98.5917371678298,97.95820032298937
4489.40629427159,59.06078392930185,53.95876657327662,73.53762349708533,75.09121436762727,98.59518621005103,97.96355653382494
4503.8949451632825,59.0907066267884,53.98059630993349,73.50788488342,75.05676822155814,98.59861462862561,97.96888030593395
4518.383596054975,59.12112639904949,54.0024168290247,73.47818289436495,75.0223879169575,98.60202260305452,97.97417191621446
4532.872246946668,59.151997936077066,54.024228146060054,73.44851744889579,74.98807311654032,98.60541031283876,97.97943164156447
4547.360897838361,59.183275927863036,54.04603027654942,73.41888846598819,74.95382348302158,98.60877793747933,97.98465975888212
4561.849548730053,59.21491506439933,54.06782323600263,73.38929586461782,74.91963867911628,98.6121256564772,97.98985654506542
4576.338199621746,59.24687003567792,54.08960703992951,73.35973956376031,74.88551836753936,98.61545364933339,97.99502227701242
4590.826850513439,59.27908568226512,54.11138170383992,73.33021948239134,74.85146221100587,98.6187620955489,98.00015723162124
4605.315501405132,59.31149501594551,54.133147243243656,73.30073553948655,74.81746987223073,98.62205117462473,98.00526168578988
4619.804152296824,59.344034726350266,54.154903673650594,73.27128765402158,74.78354101392895,98.62532106606184,98.01033591641644
4634.292803188518,59.37664531119845,54.17665101057055,73.24187574497209,74.7496752988155,98.62857194936127,98.01538020039898
4648.78145408021,59.40927111518374,54.198389269513356,73.21249973131374,74.7158723896054,98.63180400402396,98.02039481463552
4663.270104971903,59.44186035798138,54.22011846598886,73.18315953202217,74.68213194901358,98.63501740955098,98.02538003602419
4677.758755863595,59.474365151375395,54.24183861550689,73.15385506607306,74.64845363975505,98.63821234544325,98.03033614146298
4692.2474067552885,59.50674150550657,54.26354973357728,73.124586252442,74.61483712454474,98.6413889912018,98.03526340784998
4706.736057646981,59.53894932424026,54.28525183570987,73.09535301010472,74.58128206609771,98.64454752632763,98.04016211208327
4721.224708538673,59.57095238965487,54.30694493741451,73.0661552580368,74.54778812712891,98.64768813032171,98.04503253106088
4735.713359430367,59.6027183356508,54.328629054201016,73.03699291521397,74.5143549703533,98.65081098268507,98.04987494168088
4750.202010322059,59.63421861067954,54.35030420157923,73.0078659006118,74.4809822584859,98.65391626291868,98.05468962084134
4764.690661213752,59.66542842959315,54.37197039505897,72.978774133206,74.44766965424165,98.65700415052353,98.05947684544033
4779.179312105445,59.69632671461437,54.3936276501501,72.94971753197218,74.41441682033553,98.66007482500062,98.06423689237587
4793.667962997138,59.726896025426704,54.415275982362445,72.92069601588604,74.38122341948258,98.66312846585096,98.06897003854607
4808.15661388883,59.757122478385234,54.43691540720584,72.8917095039232,74.34808911439772,98.66616525257554,98.07367656084894
4822.645264780523,59.786995654847644,54.45854594019012,72.8627579150593,74.31501356779594,98.66918536467533,98.07835673618258
4837.133915672216,59.81650849862542,54.480167596825126,72.83384116827003,74.28199644239228,98.67218898165137,98.08301084144506
4851.622566563909,59.845657202555934,54.501780392620695,72.80495918253102,74.24903740090166,98.67517628300463,98.08763915353441
4866.111217455601,59.87444108419427,54.523384343086654,72.77611187681792,74.21613610603907,98.67814744823609,98.09224194934868
4880.599868347294,59.902862450626024,54.544979463732844,72.7472991701064,74.18329222051952,98.68110265684678,98.09681950578597
4895.088519238987,59.930926452399916,54.56656577006909,72.71852098137208,74.15050540705795,98.68404208833763,98.10137209974432
4909.577170130679,59.95864092658127,54.58814327760525,72.68977722959065,74.11777532836938,98.68696592220972,98.1059000081218
4924.065821022373,59.98601622892546,54.609712001851136,72.66106783373773,74.08510164716876,98.68987433796399,98.11040350781646
4938.554471914065,60.01306505517202,54.63127195831661,72.632392712789,74.05248402617109,98.69276751510147,98.11488287572635
4953.043122805758,60.03980225145887,54.65282316236539,72.60375178739744,74.01992214539821,98.69564562226452,98.11933837224478
4967.53177369745,60.066244613857194,54.674365628626035,72.57514498665573,73.98741577195317,98.69850877345934,98.12377017471933
4982.020424589144,60.09241067702642,54.69589937149643,72.54657224230519,73.95496470026745,98.70135706554582,98.12817843443578
4996.509075480836,60.11832049198979,54.71742440537441,72.51803348608807,73.92256872478231,98.70419059537787,98.1325633026706
5010.997726372529,60.143995393030025,54.73894074465768,72.48952864974657,73.89022763993886,98.70700945980916,98.13692493070019
5025.486377264222,60.16945775370577,54.760448403744086,72.46105766502296,73.85794124017832,98.70981375569355,98.14126346980103
5039.9750281559145,60.19473073198793,54.78194739703138,72.43262046365948,73.8257093199419,98.71260357988484,98.14557907124959
5054.463679047607,60.219838004516845,54.803437738917395,72.40421697739838,73.79353167367076,98.7153790292369,98.14987188632236
5068.9523299392995,60.24480348997943,54.824919443799864,72.37584713798189,73.76140809580612,98.71814020060349,98.15414206629576
5083.440980830993,60.26965106160687,54.84639252607664,72.34751087715226,73.72933838078917,98.72088719083844,98.1583897624463
5097.929631722685,60.294404248792794,54.86785700014547,72.31920812665172,73.69732232306112,98.72362009679554,98.1626151260504
5112.418282614378,60.31908592783166,54.889312880404134,72.29093881822249,73.66535971706314,98.72633901532859,98.1668183083845
5126.906933506071,60.34371800177739,54.91076018125047,72.26270288360688,73.63345035723643,98.72904404329144,98.17099946072513
5141.395584397764,60.368321069422805,54.93219891708222,72.23450025454706,73.6015940380222,98.73173527753788,98.17515873434871
5155.884235289456,60.39291408339892,54.95362910229718,72.20633086278532,73.56979055386161,98.7344128149217,98.1792962805317
5170.37288618115,60.41751399739498,54.975050751293146,72.17819464006388,73.53803969919589,98.73707675229674,98.18341225055056
5184.861537072842,60.44213540249872,54.99646387846793,72.15009151812498,73.5063412684662,98.7397271865168,98.18750679568177
5199.350187964535,60.46679015265695,55.01786849821926,72.12202142871085,73.47469505611376,98.74236421443565,98.19158006720176
5213.838838856227,60.49148697925661,55.039264624945005,72.09398430356377,73.44310085657979,98.7449879329072,98.19563221638705
5228.3274897479205,60.51623109482613,55.06065227304288,72.06598007442594,73.4115584643054,98.74759843878515,98.19966339451403
5242.816140639613,60.54102378585726,55.08203145691071,72.03800867303966,73.38006767373186,98.75019582892335,98.2036737528592
5257.304791531305,60.565861994747024,55.103402190946284,72.0100700311471,73.34862827930033,98.75278020017565,98.20766344269902
5271.793442422999,60.590737890860396,55.12476448954738,71.98216408049053,73.31724007545202,98.75535164939579,98.21163261530995
5286.282093314691,60.61563843071304,55.14611836711179,71.95429075281221,73.28590285662813,98.75791027343763,98.21558142196844
5300.770744206384,60.64054490727462,55.1674638380373,71.92644997985435,73.2546164172698,98.76045616915496,98.21951001395095
5315.259395098076,60.66544452075791,55.18880091672171,71.89864169335921,73.2233805518183,98.76298943340159,98.22341854253396
5329.74804598977,60.69033715454169,55.210129617562814,71.87086582506906,73.19219505471476,98.76551016303137,98.22730715899392
5344.236696881462,60.71522275787986,55.23144995495837,71.84312230672607,73.16105972040042,98.76801845489801,98.23117601460729
5358.725347773155,60.74010128002647,55.25276194330619,71.81541107007256,73.12997434331645,98.77051440585541,98.23502526065054
5373.213998664848,60.76497267023543,55.27406559700405,71.7877320468507,73.09893871790406,98.77299811275735,98.23885504840011
5387.702649556541,60.78983687776072,55.295360930449746,71.76008516880279,73.06795263860441,98.77546967245763,98.24266552913247
5402.191300448233,60.81469385185637,55.31664795804109,71.73247036767103,73.03701589985876,98.77792918181011,98.24645685412413
5416.679951339926,60.839543541776386,55.33792669417582,71.70488757519769,73.00612829610823,98.78037673766853,98.25022917465148
5431.168602231619,60.86438588310799,55.35919715325177,71.677336723125,72.97528962179403,98.78281243688674,98.253982641991
5445.657253123311,60.889220787223955,55.380459349666694,71.6498177431952,72.9444996713574,98.78523637631854,98.25771740741916
5460.145904015004,60.9140481722548,55.40171329781842,71.62233056715054,72.91375823923951,98.78764865281775,98.26143362221248
5474.634554906697,60.938867963779884,55.42295901210469,71.59487512673323,72.88306511988155,98.79004936323815,98.2651314376473
5489.12320579839,60.963680094690226,55.44419650692332,71.56745135368556,72.85242010772468,98.79243860443356,98.26881100500016
