j_Am2,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_1_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_1_Ls_2000_datan_ANN_valid_inputs,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_3_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_3_Ls_2000_datan_ANN_valid_inputs,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_485_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_485_Ls_2000_datan_ANN_valid_inputs
142.34760178190052,,,,,2646.702909991902,1.96107836451145
144.2217401281105,,,2646.701244830445,1.9610950300174375,,
146.38211622420582,2646.700366197969,1.9611319707125536,,,,
219.28791497034828,,,,,2646.7214024091954,1.9611375552934491
224.92862354035967,,,2646.721454796614,1.9611345897382106,,
231.69361752876148,2646.723676441994,1.9611679616599278,,,,
342.6101684097347,,,,,2646.750576594204,1.9611168020218421
358.06050820667093,,,2646.7546500010067,1.961117433315316,,
377.7263405943315,2646.7639892271836,1.9611287316235482,,,,
528.1908089177882,,,,,2646.795246738533,1.9611385411380227
566.1525397949803,,,2646.8085061931633,1.9611281989947469,,
618.5630313054664,2646.8347312003607,1.961122002372021,,,,
789.5604384767468,,,,,2646.8635183033184,1.9611460195993395
872.7138913027424,,,2646.897671213723,1.9611429377320888,,
999.6747311651663,2646.966649824113,1.961133238914564,,,,
1134.5238175894478,,,,,2646.9709813862573,1.9611358418971847
1297.0884239408674,,,2647.0537640879047,1.9611438345378114,,
1563.918408624271,,,,,2647.1477629773435,1.961123440630215
1575.1646221543515,2647.242218651867,1.9611326661781723,,,,
1850.0914764211093,,,2647.344815282966,1.9611294214741042,,
2073.0643864257163,,,,,2647.4449510619743,1.9611314076019837
2401.3245748108475,2647.8844307803083,1.9611425518970687,,,,
2533.1852315460083,,,2647.8930246919044,1.9611381841804676,,
2654.351026780845,,,,,2647.9303620597348,1.9611457228031701
3299.2922877979304,,,,,2648.6655790595105,1.9611548946069564
3340.6020093299603,,,2648.8485878054635,1.9611451211893134,,
3529.1292183474147,2649.3424550907803,1.9611454773447166,,,,
3999.629436397636,,,,,2649.677195501572,1.9611625407180013
4261.947646745685,,,2650.303020336607,1.9611484453064105,,
4747.860582310452,,,,,2650.9469753438025,1.9611623465972636
4994.790709437165,2652.0605163471773,1.9611630236133906,,,,
5284.497213174851,,,2652.2299303307664,1.9611515271736615,,
5537.506424268426,,,,,2652.426395024464,1.9611715159945944
6363.200888990126,,,,,2654.0580579491216,1.9611822511922565
6395.34169728007,,,2654.5206980716903,1.9611831832926587,,
6810.1167956935915,2656.0476224223385,1.9612118233208535,,,,
7220.629862240621,,,,,2655.7896412318805,1.9611905390247488
7582.920853522155,,,2657.051887331414,1.9612189111342395,,
8106.403204458025,,,,,2657.5790801252588,1.9611946885560578
8837.653546335521,,,2659.721617921139,1.9612452337458575,,
8964.636204849732,2660.9648169580614,1.961269756328816,,,,
9017.894024570698,,,,,2659.394619262195,1.9611992054728953
9953.09042436461,,,,,2661.2130118336645,1.9612073954428668
10151.930717665766,,,2662.456026247004,1.9612608540480376,,
10910.471468336382,,,,,2663.017519983521,1.9612181667373605
11436.938254832325,2666.4532544063404,1.9613069793813689,,,,
11519.825600200636,,,2665.204212809389,1.961267826351563,,
11888.903602665077,,,,,2664.796190026973,1.9612269599254928
12887.554459935001,,,,,2666.5405495659797,1.9612373534064842
12936.78467339795,,,2667.931817649456,1.9612747425044617,,
13905.848902953117,,,,,2668.2446830302943,1.9612495011934823
14203.119576490448,2672.2507971845334,1.961318067525827,,,,
14399.318463537591,,,2670.6158616660396,1.9612855089860444,,
14943.393372885046,,,,,2669.904536558839,1.961262664504671
15904.794564684957,,,2673.2410734780133,1.9613037290622382,,
