j_Am2,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_1_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_1_Ls_2000_datan_ANN_valid_inputs,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_3_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_3_Ls_2000_datan_ANN_valid_inputs,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_485_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_485_Ls_2000_datan_ANN_valid_inputs
142.34760178190052,,,,,9.34055893308659e-07,9.169951590479442e-07
144.2217401281105,,,9.515725424456889e-07,9.42771438954779e-07,,
146.38211622420582,9.70149424516165e-07,1.099007445253737e-06,,,,
219.28791497034828,,,,,1.660269545499216e-06,1.5550337913733779e-06
224.92862354035967,,,1.7138454701975499e-06,1.6167904178500598e-06,,
231.69361752876148,1.7751052510925818e-06,1.6953121790329673e-06,,,,
342.6101684097347,,,,,2.8363448885980976e-06,2.7203345337617637e-06
358.06050820667093,,,2.984328359121875e-06,2.8546024325146327e-06,,
377.7263405943315,3.167300482721931e-06,3.12307399578778e-06,,,,
528.1908089177882,,,,,4.6176365012626164e-06,4.495888014720548e-06
566.1525397949803,,,4.9832575166250915e-06,4.889818210562669e-06,,
618.5630313054664,5.478774433628419e-06,5.555807910384087e-06,,,,
789.5604384767468,,,,,7.138998815086402e-06,7.037700832575147e-06
872.7138913027424,,,7.943845463606504e-06,7.892713526273707e-06,,
999.6747311651663,9.158111485011257e-06,9.137903301367293e-06,,,,
1134.5238175894478,,,,,1.0483193318946864e-05,1.0551478529038458e-05
1297.0884239408674,,,1.2065616219510584e-05,1.2089576404746559e-05,,
1563.918408624271,,,,,1.4669900358075714e-05,1.4751443003313556e-05
1575.1646221543515,1.4754327694478731e-05,1.4726740352722881e-05,,,,
1850.0914764211093,,,1.7476137126381237e-05,1.744122396410077e-05,,
2073.0643864257163,,,,,1.9669872897413897e-05,1.9716873062896022e-05
2401.3245748108475,2.2876000665458895e-05,2.295547589509938e-05,,,,
2533.1852315460083,,,2.4224305211361505e-05,2.4228066158552455e-05,,
2654.351026780845,,,,,2.542729529992821e-05,2.5512420462888606e-05
3299.2922877979304,,,,,3.187342249290408e-05,3.187441744298406e-05
3340.6020093299603,,,3.229068503691688e-05,3.224888466635114e-05,,
3529.1292183474147,3.413132423242064e-05,3.4094600281937075e-05,,,,
3999.629436397636,,,,,3.8931656121197084e-05,3.87745688237261e-05
4261.947646745685,,,4.159234241333549e-05,4.1596580540461155e-05,,
4747.860582310452,,,,,4.652321127782968e-05,4.63989244716548e-05
4994.790709437165,4.8975622714866316e-05,4.892196254095497e-05,,,,
5284.497213174851,,,5.19982845467334e-05,5.2083144770248404e-05,,
5537.506424268426,,,,,5.457488128586795e-05,5.451941615579668e-05
6363.200888990126,,,,,6.30241072174169e-05,6.301837593836416e-05
6395.34169728007,,,6.336337245659897e-05,6.34859598581907e-05,,
6810.1167956935915,6.754174659416912e-05,6.752676566858396e-05,,,,
7220.629862240621,,,,,7.18205546844744e-05,7.183900699326847e-05
7582.920853522155,,,7.555573680056704e-05,7.570320995747198e-05,,
8106.403204458025,,,,,8.09247658256036e-05,8.094732482330956e-05
8837.653546335521,,,8.846696966577881e-05,8.85506942298189e-05,,
8964.636204849732,8.969269108312e-05,8.978079813657258e-05,,,,
9017.894024570698,,,,,9.030635330046032e-05,9.025944410888315e-05
9953.09042436461,,,,,9.994219965974342e-05,9.982110421175348e-05
10151.930717665766,,,0.00010201173231618515,0.0001019477344790973,,
10910.471468336382,,,,,0.00010981495344063248,0.00010971188216978169
11436.938254832325,0.00011517982398782818,0.00011505387624160938,,,,
11519.825600200636,,,0.00011612463644782833,0.00011606915334562224,,
11888.903602665077,,,,,0.00011991178430526617,0.00011995490230670052
12887.554459935001,,,,,0.000130223352591476,0.000130300036520801
12936.78467339795,,,0.00013075602526059631,0.0001309309818585846,,
13905.848902953117,,,,,0.00014074324829098768,0.00014076895010110417
14203.119576490448,0.0001437395795854615,0.0001438320604217097,,,,
14399.318463537591,,,0.00014586835888853568,0.00014600002082956631,,
14943.393372885046,,,,,0.00015146713274819608,0.00015148247681543242
15904.794564684957,,,0.0001614336814275356,0.0001615187820155548,,
