j_Am2,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_1_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_1_Ls_2000_datan_ANN_valid_inputs,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_3_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_3_Ls_2000_datan_ANN_valid_inputs,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_485_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_485_Ls_2000_datan_ANN_valid_inputs
142.34760178190052,,,,,0.06823064768842033,0.06822127508710789
144.2217401281105,,,0.0682355591395987,0.06830709372865088,,
146.38211622420582,0.0682407678669427,0.06835543239205061,,,,
219.28791497034828,,,,,0.06843426899006884,0.06828169080157125
224.92862354035967,,,0.06844929101491123,0.06837571818274009,,
231.69361752876148,0.06846646749773681,0.06834941671087767,,,,
342.6101684097347,,,,,0.06876402593071045,0.06869485387635738
358.06050820667093,,,0.06880551866056979,0.06881860938322132,,
377.7263405943315,0.06885682177482612,0.06885520604615437,,,,
528.1908089177882,,,,,0.06926347800750941,0.069264378972922
566.1525397949803,,,0.06936599360582346,0.0693401156374106,,
618.5630313054664,0.06950493040400225,0.06941533449643116,,,,
789.5604384767468,,,,,0.06997043673063405,0.07002946701111104
872.7138913027424,,,0.07019610574925518,0.07023844720618698,,
999.6747311651663,0.07053657088245695,0.07052135174661335,,,,
1134.5238175894478,,,,,0.07090810739516626,0.07110403519389548
1297.0884239408674,,,0.07135179915144112,0.07149496309270063,,
1563.918408624271,,,,,0.07208200812583544,0.07225820835260631
1575.1646221543515,0.07210568050390384,0.07219864549420797,,,,
1850.0914764211093,,,0.07286884211301359,0.07287559999582038,,
2073.0643864257163,,,,,0.07348393841672969,0.07345966933420818
2401.3245748108475,0.07438289688082846,0.07460403464817124,,,,
2533.1852315460083,,,0.07476094475396768,0.07469014265159343,,
2654.351026780845,,,,,0.0750982482554446,0.07501177599511542
3299.2922877979304,,,,,0.07690566237616019,0.07687357601463433
3340.6020093299603,,,0.07702265761865498,0.07694258120803829,,
3529.1292183474147,0.07753875002165957,0.07745699048140078,,,,
3999.629436397636,,,,,0.07888470355005876,0.07883488606145439
4261.947646745685,,,0.0796307269888214,0.07954487350601386,,
4747.860582310452,,,,,0.08101328146630596,0.08100444528386606
4994.790709437165,0.08170090721870102,0.0815849052135501,,,,
5284.497213174851,,,0.08254842410962085,0.08254345451234617,,
5537.506424268426,,,,,0.08327086988059108,0.08331675129016106
6363.200888990126,,,,,0.08563992804538163,0.0857239375336899
6395.34169728007,,,0.0857350538109163,0.08575838682688783,,
6810.1167956935915,0.08690661809933216,0.08683120360882444,,,,
7220.629862240621,,,,,0.08810634282252366,0.08816190274342256
7582.920853522155,,,0.08915364156453831,0.08911521306924776,,
8106.403204458025,,,,,0.09065905071702246,0.0906213111913615
8837.653546335521,,,0.09277379113618488,0.09268727886101802,,
8964.636204849732,0.0931174682203386,0.09318210290403013,,,,
9017.894024570698,,,,,0.09328953149550626,0.09312978932218449
9953.09042436461,,,,,0.0959913033118911,0.095730710958627
10151.930717665766,,,0.09657157460262993,0.09651498825827906,,
10910.471468336382,,,,,0.09875950103119319,0.09844653972025882
11436.938254832325,0.10026374419806378,0.10047749460253158,,,,
11519.825600200636,,,0.10052865789438259,0.10053002901317978,,
11888.903602665077,,,,,0.10159052718579677,0.10132217238707443
12887.554459935001,,,,,0.10448176305025926,0.10431185932301434
12936.78467339795,,,0.10463111786052987,0.10472209831986323,,
13905.848902953117,,,,,0.1074314113377568,0.10744756740094435
14203.119576490448,0.10827154547254007,0.10854443167800013,,,,
14399.318463537591,,,0.10886842878822393,0.1090801547382019,,
14943.393372885046,,,,,0.11043825554306524,0.1107824935179203
15904.794564684957,,,0.11323275218865834,0.11399604755614258,,
