True_unscaled,Pred_unscaled
353.10223931283724,353.10242307012646
352.52774448572467,352.52058287096
354.2734524737195,354.2829619090499
353.3318356014819,353.3317677043393
353.10286974287726,353.100665655119
352.88925258936524,352.89572626978776
352.9269456667869,352.9390990548423
360.14533097292934,360.116731650329
353.1344109767932,353.13264043322766
353.18899152552535,353.1825059727155
352.7298836942263,352.73577186810144
353.0431194734596,353.04651623132537
353.21012198003046,353.213330379955
353.9499086499851,353.95945776451936
356.1973849518804,356.1976127088524
352.9547561534371,352.9578462967225
352.93998980212046,352.941990540917
354.65076033830763,354.6399883250052
357.92291354676723,357.92514770976146
353.36146068234615,353.37163800771356
353.20013667076023,353.20586013133965
357.9579518537736,357.9562353834987
353.44554816203816,353.44453911878793
355.01204999217543,355.0145760487673
353.91695282205336,353.9144070877334
353.6338511337981,353.6423312879419
355.09389995658205,355.111306976322
353.95285086317364,353.9462949335652
352.8302690654517,352.827869206509
353.48032273427816,353.4843921344935
357.97384402358216,357.95153017400986
353.4404339072008,353.4356162120677
352.99627926038244,352.9953931374224
352.96696327544055,352.9665894116882
356.3632061428679,356.3754865200545
353.037793086042,353.03028508614227
353.5819811051037,353.5580445182565
353.1080478067447,353.1120142687256
357.2163516094097,357.22934670453924
352.43639898249853,352.4332653259835
355.9184401548157,355.880383000196
353.97547663470937,353.9764604336603
353.1713778810046,353.16834539631014
353.11641755812406,353.12461055807955
353.32980219266824,353.3309867956471
355.56496960356895,355.5806533516059
353.2743604024239,353.28041888287635
354.5961983311834,354.5909333302131
352.7205755705681,352.72794746924427
353.08087479834387,353.0893190172459
353.8013399325953,353.8045182685585
354.8450430186904,354.85342978580695
352.74194457081626,352.7475793458289
354.07308511862243,354.07079380853185
355.6704376681016,355.6736323611176
352.92401259863897,352.9226110642955
352.92512421819515,352.93105781922617
353.05325515668596,353.05467798668906
353.9684141010081,353.96721004910137
354.1176461244969,354.10591148481166
353.1766307365518,353.1689287316457
353.8165272525204,353.8077199448032
354.4654327382653,354.4658313625753
353.4202249609826,353.4261875175544
354.24662683501293,354.2604864579295
353.56376278427155,353.56466915290537
352.42637346548594,352.43262617617467
353.08909777756384,353.09273160304883
353.24478460881124,353.25055912755073
353.0363459318539,353.04578471597233
353.14195111724877,353.1461900140275
353.6160550753151,353.6265046742065
363.1000249753018,363.11937694092785
352.9553063597101,352.9539452107952
353.1998839870898,353.2002618902786
358.69101224267826,358.71120121217336
353.597726839107,353.59108273495747
353.10173108212706,353.10317533068195
353.4204885792692,353.40810412215257
354.12009960893465,354.12004489488044
352.600496736169,352.6173755401887
359.8213230442775,359.8137538957554
354.7848563402835,354.79114774871977
352.82621608880453,352.82278119864156
353.1226718686159,353.1277608652515
360.8811439178853,360.846179892124
353.09243464004055,353.0951528645347
352.98640295559835,352.982824014405
353.57965937059265,353.58197756681574
357.1133871084488,357.12082361119224
357.8553288650224,357.86326131332095
355.19129631119466,355.19024642310933
353.08711538172463,353.0908151414892
356.2397656218459,356.2233604686925
354.22716764415253,354.2322166741916
352.86020964123287,352.8608644510049
353.32274226477995,353.32411865183616
354.2829432834996,354.2739021827802
357.36510052369505,357.3795884000121
352.94007203091365,352.9402998069174
354.3806132194653,354.36839065273676
353.04883850842606,353.04872608931964
354.1026235249749,354.1070080169411
353.645770626451,353.6550372305088
353.75104945646,353.76236105358083
353.24980050191084,353.25869569231145
353.04639633636214,353.05392128073305
353.63313016209275,353.6249132208186
353.355147268441,353.3459208717437
353.0171552667435,353.0064399577268
353.2016590569515,353.197447457813
352.8709857158869,352.86852338217585
353.0744029147437,353.06803690919975
353.1304020921228,353.126607530782
352.8216297944357,352.8172901411266
352.8404071347983,352.829218632535
