True_unscaled,Pred_unscaled
352.98000736188106,352.97959613860206
352.2997229353705,352.2993655414655
353.82885668084083,353.82936704772345
353.0309743636276,353.03235820099536
353.0942719443982,353.08875159070163
352.72694139940114,352.7320352915455
352.9175389921594,352.9283253847809
359.31814526586965,359.2811128090667
353.07136598345284,353.0674773400438
353.0167236997086,353.0152090584354
352.6412201086573,352.64181293496983
353.01569939201596,353.0160235702254
352.928965357559,352.93672328220214
353.42550952513886,353.43687066808303
355.3835467195335,355.3872182432555
352.91822712362597,352.9238496470249
352.74831375472183,352.7474258496957
354.24038391247825,354.23670131344295
357.14545025109777,357.1320714701594
353.1186360131768,353.14256373002996
353.0467629475165,353.043862387262
356.7952647765589,356.797508713866
352.93827044535686,352.93594184013443
354.4395102100918,354.44372049301586
353.6357638619105,353.62687479602465
353.30515571630184,353.28948797604994
354.2733551394032,354.2797318172861
353.5131626843074,353.5010621701104
352.76244146629705,352.76145194204406
353.1600391351881,353.15880594678146
357.4821388697723,357.4152918970684
353.08729445017644,353.082897796847
352.8623303579292,352.8740153875787
352.885402616479,352.89121481423695
355.99754440635735,355.99976961518826
353.0291345031802,353.01741023351195
353.16900983359506,353.16013507781145
352.85508246532584,352.8596875906407
356.32553330698164,356.3434691280405
352.3333668743991,352.33085335320095
355.370915619428,355.38379303544446
353.4478158118717,353.4405703998901
353.0034579366689,353.01343416566937
353.0646592803794,353.0678098493063
353.04675006200887,353.04874719295265
354.86111181943966,354.8767073500219
353.0613251199436,353.0584959658787
353.71724181158174,353.71349889500965
352.6485965186651,352.64904750298234
352.8551126960807,352.8554148013173
353.23710687020707,353.2461684518942
354.0537324806457,354.05757803015337
352.6339549791836,352.63922624847316
353.49110224343866,353.5006059891468
354.9708382311153,354.9757108503894
352.90883683637367,352.8983537971618
352.9115997283394,352.92310218069923
352.95366551754347,352.95614744045145
353.3666915218369,353.3746280146211
353.5425578994274,353.55699484875413
352.7551621009924,352.74975613259215
353.3264740090544,353.31281028444005
353.8404992276367,353.84428330451425
353.21098464827924,353.20987465818973
353.6774404779999,353.6699714393124
353.04858398852355,353.05691224328814
352.39154863543666,352.39486999340915
352.9798158353428,352.9785388135087
352.94137118148035,352.94148260415204
353.0204157706375,353.02384252100165
353.04120543394765,353.04424291557325
353.22639194536873,353.22412363140614
361.8973235370226,361.9024695119667
352.9317827044607,352.9304780877988
353.02436352957653,353.02546701448273
357.946912616412,357.9487966665187
353.19287219510903,353.18457722666034
353.0137047350075,353.01564032385477
353.0471931263009,353.0408349221382
353.49436819242965,353.5031337843572
352.56012567971896,352.57437697607924
359.7389525731125,359.6735385191636
353.9332219484411,353.94988489399276
352.7966573045455,352.8057418133935
352.99753691099056,352.9899107208862
359.7773646936356,359.76208836320944
353.05762580109155,353.05926517667933
352.8727247044399,352.871553278803
353.32968154628503,353.3104455727916
356.0988640930471,356.100928536633
356.87839344306565,356.88204081315894
354.26710233001046,354.2598510250633
353.08164927304017,353.100750010763
355.6482619135866,355.62520019609633
353.77965871490113,353.78979799248293
352.81767926080124,352.8157134671876
353.05118333690734,353.0565371510956
353.86114110858796,353.867002656735
356.61197347745275,356.6108872108054
352.8861572962396,352.8903799170017
354.0159220938898,354.0156451692842
352.95665056220315,352.9612406306935
353.4801904934005,353.4856679878811
353.1183723785125,353.11106504605704
353.1630520150142,353.1581581426326
353.0438925274003,353.05438716613713
352.9964229426494,353.0054512253114
353.12115564431025,353.11945207124074
353.0278185256696,353.0276700015989
352.82459605389175,352.8104531162946
352.9718572602408,352.97246349781574
352.71892502707266,352.7157749543982
352.8166176546167,352.8103262735242
353.0316304988177,353.0290380914798
352.78239676748734,352.77161204795425
352.74514151624874,352.73687887333574
352.69167550959986,352.6975757349032
352.97636059005316,352.9803952480557
356.264269454918,356.2525382639901
353.8018670932533,353.7978529614141
352.97135773541936,352.97926136429015
353.10013502143454,353.09681607284057
353.09560124592736,353.096574165557
352.67205841837,352.6778027590352
352.675097277169,352.67227422628474
353.03584175121523,353.0309135524423
353.0809377186383,353.0775740245688
352.87286761041037,352.8699256142527
354.16021716551097,354.1695049967865
353.0642522928281,353.0657051653372
352.62442614517846,352.6307794259834
352.99218859233105,352.993692900494
352.3487391598634,352.3556438666586
352.8049078978578,352.7959622357946
353.43469136397727,353.43516780389024
353.12081391813985,353.12045911223584
353.433722621139,353.433123823247
353.4956455510888,353.5032556440188
353.5249816677876,353.5276701592641
352.9163163800764,352.91464176791266
352.7900364766717,352.79099181123394
353.24020691672087,353.2529780966259
359.64842551060053,359.6317329540748
353.07270785418206,353.0699634583439
353.0648807207554,353.0476056080189
353.06024382102885,353.06042125792965
352.7681459462936,352.76163948814036
354.59744743937483,354.58903157080215
354.0274574432804,354.0363096686242
352.61595635913034,352.61812957769394
353.04310655470624,353.0370740339954
353.4127765112245,353.42412251664655
353.07414989976087,353.0776388049837
354.0607970975493,354.04920504827635
353.0243007993548,353.0281198404239
353.1296671544057,353.12479577595434
355.1318043912264,355.1357800845133
