True_unscaled,Pred_unscaled
0.07616183428274181,0.07613713908638486
0.031932843730223114,0.03215323476934643
0.48218142767532224,0.48152767353166237
0.29966112313979787,0.29976578073332
0.007304232621529514,0.00734888309876065
0.07507360636478497,0.0756381019306956
0.0035567740602399584,0.004009327403147147
0.5638324203619675,0.563716179665958
0.06535493596820005,0.06643156074520702
0.21133330041026996,0.2113309413946177
0.022333621069161088,0.022208817465743023
0.021034878118374217,0.020960220325524963
0.16755920999379553,0.16690279099230088
0.6533567602708481,0.65477379865145
0.5160561131374655,0.5154431085512307
0.014169625640468357,0.013616726711574599
0.06851825179636675,0.06883133188073838
0.28578170338089653,0.28585405367669975
0.49570715348878064,0.4949420479826494
0.15503577567170906,0.15574834842540244
0.21475465093339036,0.2150450719129375
0.46375012424028084,0.46530558607325173
0.13011892526897575,0.13030620018746414
0.36070659977471464,0.3613223713145569
0.2543504950916602,0.2539699268631084
0.29244077377972666,0.29305204967876286
0.29225492381777995,0.292500575503382
0.4975948311014949,0.4974974672239951
0.019390673188783073,0.019997694339686956
0.373502552200061,0.3734186069435273
0.502887663712597,0.5028171899136293
0.34247491191659385,0.3431692711688875
0.04920978899390428,0.04967728504987706
0.032423811851318256,0.03285359725352209
0.5208618964761227,0.5191568071336387
0.005683172208399909,0.005749510804576047
0.520160789573577,0.5205096736029634
0.09643267494511047,0.09650030411512642
0.544814398906796,0.5449950837962817
0.018588368913457064,0.01909758309310294
0.5708208653686803,0.5702800505559188
0.45630976940470785,0.4561787370634888
0.1173828495342422,0.11841254250112436
0.047617208315774304,0.04847205427520296
0.2655576955301122,0.26527999593902557
0.20754817183938398,0.20855955419737582
0.24628776272180647,0.24623896513948473
0.3357251247630354,0.3352151713532319
0.022425640790346882,0.022649111337428522
0.08342838169396236,0.08387654515708406
0.6973986648840584,0.6962388686988715
0.3384057322615537,0.3385828892702943
0.030654713193170983,0.03070903545147322
0.48484748953339335,0.4839658653665477
0.3656131814825908,0.3660481821254767
0.008937941116874563,0.009668098186742745
0.005376046177210098,0.005404782753374596
0.06032412575760521,0.06062221710276061
0.3395256817486375,0.3394855057451667
0.6556135110323429,0.6579928442276735
0.13541134514476877,0.13661464577598656
0.13952691560167763,0.13903033374986748
0.2883751586138833,0.2889331304207069
0.19075851278689443,0.19101684428545576
0.39921060264333835,0.39825500825876803
0.19264429271988898,0.19375968051892817
0.0045336677073248765,0.0043167577883653305
0.07018737888487582,0.06983016207996252
0.10538364269650365,0.10582087638132817
0.01173054795242058,0.011521168038718567
0.15963868298140987,0.15903702207060683
0.12983576308170325,0.1296681660553601
0.5104315788556661,0.5099069859697885
0.008531630742543414,0.008072872477311348
0.14171146324973213,0.1415258650770432
0.5105960958888882,0.5102692506190087
0.30832550852414065,0.3076566667282848
0.05975094972312334,0.05947873156667721
0.2384335298538733,0.23805898443875734
0.5839174230701983,0.5832754471724673
0.007884053683716112,0.00807727822361163
0.4718496438737618,0.4721416197812329
0.20590397131753185,0.204761066595483
0.006474348251002086,0.006009428239497076
0.1132543715537416,0.1137626228299065
0.43937409084377227,0.4389427664393281
0.0331846624641539,0.03343396794140184
0.04603869088296972,0.046607710895929355
0.4650565315698326,0.4645141930956659
0.3574085717213047,0.35717004181372375
0.4519124139575985,0.451870781053637
0.30384908940788224,0.30373710749031657
0.004870233995613749,0.0049214032744878105
0.4583533156885248,0.4578439363906306
0.25056388075770225,0.25003790627408495
0.03315112652590127,0.03264240218945123
0.24855785410840459,0.24739668296386166
0.2550294752629255,0.25495836900365393
0.5099226683731798,0.5101466240136509
0.019408667072115297,0.01894286364949893
0.5504311845291088,0.5497624900355071
0.07276536011512738,0.07307080445177559
0.2357370002236986,0.23591802930157194
0.5196899811247424,0.5204747299876994
0.5783177786593734,0.5790715013301749
0.30788158521886094,0.3076653486401118
0.054604015871967004,0.05440948851229137
0.3181174928781934,0.3197505267097403
0.213683289568499,0.21401073658176403
0.10855482332050834,0.10842054745683703
0.18467613845805944,0.18529172814580885
0.037545390586307015,0.03750686442805634
0.10168447449618388,0.10213084788688638
0.11969912218669233,0.11944180258533428
0.015382589141133721,0.015066821954643775
0.022894849952338227,0.021970734391163094
0.0831336713533119,0.08442808412285167
0.08551401069555808,0.08602786675615248
0.43820490631814124,0.437550291446892
0.2588497707558304,0.2586851552441892
0.12325309475101859,0.1237752860075731
0.018896409757550265,0.019574289162152533
0.35753627890799583,0.35792472023880734
0.06453919720973557,0.06385355125567455
0.008407943478646016,0.007764427042700452
0.08817665636735787,0.08807461667097599
0.006409450114754972,0.006067286054881656
0.08557388276111148,0.08563698635277603
0.32576914808269253,0.32601115699282734
0.05980602419374313,0.06038026820177014
0.05249465157753341,0.05259052000055155
0.15731595708215348,0.1575209054234202
0.029072741356912443,0.02899288928353556
0.007400954834715425,0.0076069864028521506
0.4310487449254958,0.4311804893620995
0.4155707479794165,0.41549996314989407
0.37133428820261855,0.3721666407031972
0.23672415137091452,0.23755230201742936
0.2686239556861735,0.26868075695334004
0.0045395697754574554,0.005416164264650324
0.008728192325266611,0.008379719749048612
0.18799799175602377,0.18736527968395908
0.48239378134094674,0.48338655292165184
0.037775865967778016,0.038086328050521326
0.006939903954048203,0.006425166554597184
0.06988515610800976,0.07046217070609706
0.019613868218560038,0.01963454422184756
0.2808059740345636,0.2807533224943442
0.622179905455592,0.6220320198914039
0.04586844971284543,0.045943739012322196
0.18634831959381756,0.1870753211063729
0.22529584654036588,0.2255257376510311
0.03518479363632028,0.034534346273488364
0.3572066362756786,0.35736847317160114
0.39057881568765973,0.3909460479209655
0.44894663486527775,0.44967183852029347
0.2880320204140236,0.28832628206143424
0.34795101269328454,0.34824127861310883
0.12761396142271736,0.12728016517342508
0.4996999328876105,0.4988822537572013
0.0100414996678876,0.010035200518175037
0.01680145002795656,0.01656872791033244
0.009270257210260858,0.00979206379342714
0.03984143451108767,0.03867134204945284
0.014621678718951822,0.014988209618697573
0.01205431991323429,0.011996902251966628
0.4083239145333022,0.4063562254459801
0.0508696681896592,0.05105658599700348
0.04486556499381529,0.04420202223840643
0.4967867989804856,0.4965790850883423
0.0271141159856097,0.027510226072717244
0.27486240667436285,0.2751996201212921
0.00838672994583493,0.008340068032346076
0.6490879313171676,0.6487069132215975
0.013317672556534349,0.013095466453223625
0.02913255296655289,0.028561234130085905
0.036709969043360366,0.036439658773995465
0.22848302549056124,0.2292826730182095
0.21128563176989315,0.2097554551563552
0.08630127174123105,0.08739125086492935
0.013560036169255742,0.014047517993200668
0.09599875056108663,0.09538526155883455
0.03926865223857842,0.03881236912465304
0.03832820880888631,0.03847498398395206
0.26934559923300305,0.2698231194560528
0.008004697336524941,0.008312013794875166
0.43066237357511405,0.4311380300619703
0.004251183502682101,0.0044477423536163525
0.40287703430826216,0.4034898123481439
0.5558430856161748,0.555032021772191
0.1531483663658611,0.15307224629030197
0.5874077724454984,0.5876772196623604
0.06645768137822705,0.06674313771517841
0.12173845116170234,0.12201955291331967
0.03068800256405741,0.030610618853971337
0.03866560113557266,0.038873660830536366
0.04750008506688856,0.04758675843039341
0.023757142723483917,0.023983037417021156
0.5547817258065773,0.5543817854505789
0.6727401128764121,0.673467121041998
0.026829684605606176,0.02713243332746809
0.3066460443876641,0.30780279064724414
0.007685094620831877,0.007410261191826338
0.16914132189373843,0.16866398807583846
0.01702919978613983,0.01695578568088954
0.06040519359754691,0.05982514416793465
0.007454802773114978,0.0076840437695159
0.34267179477308307,0.34173120534096174
0.6045972001504307,0.6037194058135096
0.14078938000717905,0.14077239607251266
0.25703081077789414,0.2570398249689899
0.19982743983072415,0.19983719157221083
0.03944371044283762,0.039639742363691235
0.09560951418329519,0.09516899124780012
0.2109865184301557,0.21065928105178064
0.16065173126097188,0.16182093540929068
0.21629547347080377,0.21718900740791428
0.516053559795723,0.5153734804822497
0.020381954219427834,0.02134330428569357
0.29562015386930485,0.29439899862609603
0.30647525125503167,0.30628885527641203
0.40609157804142115,0.405797818699215
0.010622365018089929,0.010395283891040705
0.03384475264469283,0.033226811478106244
0.01304492387749553,0.012552738980056577
0.5299836836368109,0.5300250921589746
0.06704107784507597,0.06722217623815167
0.5002853060042591,0.5005233942540562
0.03400663993671846,0.033874261813087336
0.1311306230567222,0.13098628328058115
0.011082350741824952,0.01131176550868165
0.014720532011328601,0.013867681476325937
0.04872927637013537,0.048109098528523866
0.2852670445358393,0.2857627424249468
0.2488532628336762,0.2492690603510946
0.046471806289270196,0.04651279297931299
0.24047026202779478,0.24027401658481515
0.21154438180829488,0.2110915409155068
0.40704835559458397,0.4062750214945631
0.007142721681428423,0.007114190721088293
0.02496324475053629,0.02415542303941747
0.009557447875506902,0.00901593975032311
0.1466330887230464,0.14603151815372242
0.5808779339022222,0.5826586426904279
0.006678005960005712,0.0067544744937476486
0.3589417832206971,0.3577577770088996
0.1631131628110276,0.1627632683912524
0.4737553025320134,0.47368687050566993
0.29524459419912996,0.294942201228766
0.2836986600617715,0.2836732524516515
0.5664353940168663,0.5654674206267288
0.009699364968404817,0.009598902053673614
0.28209386079262777,0.2836253507590337
0.27739587150094985,0.2780803950881954
0.006255081844909739,0.007003809498829765
0.1587754280184611,0.15778097403591035
0.04613866508962397,0.046053213169165955
0.39530927925504566,0.3946992254457113
0.18350928895224106,0.18386778662219871
0.0027965452055329428,0.004021356818290563
0.3428292954058362,0.3425435040166784
0.01822924867750882,0.017666428239765854
0.45099122520724133,0.46031171583547364
0.21110042541329127,0.21275747453369862
0.03319442430062412,0.03306470593041058
0.01726794726239594,0.01733195866646947
0.043075068788395995,0.043560424635030126
0.06906749713203603,0.06933263669996455
0.1026207782035191,0.10234331716189703
0.0027160284978482224,0.002088400419428751
0.07074028393726162,0.07044614588376956
0.16561170862755262,0.1654516159094522
0.15274777376312026,0.15203987626752713
0.11689123384749531,0.11752506537996027
0.007864363750180174,0.007635450979439265
0.06518015781205519,0.06544966243372513
0.013558258143534433,0.01386912846163044
0.01451157668092316,0.014664192894466565
0.15699836213805246,0.1557790158751397
0.33244203103902503,0.33258776999218603
0.07112029650605488,0.0709926311993692
0.1957448255448326,0.19551426898301535
0.14547268823974405,0.14630540871538994
0.05008174177433103,0.0493456878503941
0.2314816302729633,0.2314772961924351
0.35833581409394427,0.358394580123655
0.007117434933740876,0.00655587036150554
0.04656999624049957,0.046706840187685686
0.20459852484548324,0.2042054890289401
0.692140138069167,0.6919519047743328
0.016945365579240264,0.01753948227529009
0.019861518417470657,0.019972210120891207
0.13119011005413672,0.1308564001519052
0.20526550434042756,0.20481577127871148
0.01823013688221139,0.0188805352974273
0.37768338725803335,0.3770702795290019
0.029856899626251716,0.030133264881054056
0.43017099978758716,0.43236135895134853
0.6911850962096494,0.6920509044853156
0.2525474688618816,0.2529214672276193
0.011139203606474357,0.011201254705649585
0.38671197444807703,0.38660297552148487
0.3230269905891278,0.3228221957528602
0.023562724155536823,0.023505705040899463
0.026264386437201186,0.026271390684105687
0.16641373979689014,0.16602967574020389
0.30851049763103133,0.3086886048151478
0.08415050026196348,0.0841614068909111
0.12223982773930826,0.12305159898416065
0.08252145305849487,0.08347873218232334
0.1922105597166681,0.19200370985992327
0.024011693886526554,0.02408629169673511
0.007413259795411758,0.007242972413189173
0.19317613526810665,0.19310601030681726
0.019916979828705335,0.019820816583808
0.011868530163852085,0.011605762687043093
0.007165903325421139,0.007055231469128641
0.47586201172615755,0.47419249468401403
0.09000592497746103,0.09010268535761447
0.4269211078428994,0.42774957922114193
0.3578416636666221,0.35737488741989126
0.4650832725270155,0.4649500596242555
0.03993061049027899,0.03943815787365776
0.4949166803115261,0.49416676621457334
0.04254317295286213,0.04237981420732817
0.3825927972708167,0.38190325363963734
0.04536679801587169,0.04494305148867733
0.3590838178580075,0.3582550648241461
0.6644650302787694,0.6642864096240346
0.1243635730578581,0.12578136915630134
0.11728032474084761,0.11733145010749936
0.055019291221269764,0.05558454856352678
0.004872596363038626,0.005467111105446228
0.062083567745538026,0.06340366840674726
0.010818423784144963,0.010689108295037431
0.012390506229217921,0.012597660314882977
0.32610577915378236,0.3263714563336489
0.2583898673098955,0.2579369558577826
0.0025770537047006227,0.002392116155805521
0.11919028876661472,0.1192815975556505
0.3033778543119626,0.3034416849234462
0.5775515155883492,0.5769091005749691
0.5391114449756679,0.5384510387646722
0.016412091840870245,0.016714895022882963
0.15909823976092122,0.15976589232496077
0.31887188522702015,0.3190968564976294
0.3601616720317135,0.3596840384011286
0.021453336898556195,0.02233608738215263
0.008795737501900767,0.008765956841373304
0.11700441697719194,0.11735894282828495
0.02371774809160762,0.023440785073357076
0.051677598260162286,0.05139232978123966
0.06781316139890843,0.06779410257895589
0.14433125527143736,0.1447048485974479
0.5079457087323662,0.5068355760882156
0.03650731456390305,0.03656103276520911
0.012595934852791847,0.01279827294911492
0.5111113748707794,0.5106919862958799
0.6474008618571535,0.6477715991982024
0.030575067267943474,0.03059252073926724
0.0807334074158585,0.0811124144831603
0.043043838445550056,0.04350146538307047
0.03882800805621202,0.039370343935506355
0.41072577430295426,0.410701068782699
0.025784203241405783,0.025044411936272836
0.2193768080719053,0.21921411733355697
0.008853257706755062,0.008843942870247408
0.4943904132589156,0.4942204990420003
0.007877185059178223,0.007469652379697783
0.10420623823192926,0.10452748748705726
0.33480974459393803,0.33546426879356256
0.6369693935966418,0.6368646127151698
0.43417871388621737,0.43351808332312836
0.3823323269872394,0.38138566483653663
0.08500069473656655,0.08468461086086514
0.13758970955927446,0.1370682000801641
0.288022082290113,0.2882707998935645
0.016197549620972827,0.01655190400656813
0.5950086337902357,0.5956470419452052
0.17111775341699692,0.17114070859405564
0.020492465247110923,0.021134722433889058
0.004573380216920764,0.005184452244769333
0.5597297240997717,0.5597518286739369
0.027593215280312573,0.02781903865285316
0.010641479543617665,0.010121458119759964
0.0243305294641885,0.023351352742820478
0.004980363021593478,0.004854086062634978
0.027242888255709384,0.026716565431594445
0.13512915891491134,0.1344106063988839
0.14242308174639318,0.1429286849345667
0.004584100045248014,0.004578446160524708
0.28674334561442205,0.2863847517347234
0.007457670631571115,0.0068284219218464936
0.059171600458242254,0.05960371222275432
0.6296422801927901,0.6296997461975411
0.15562370879470316,0.15608821719759625
0.2461363434314269,0.2464062107245307
0.002696455711103772,0.002676934696041377
0.012157407526014678,0.012334179408689661
0.0077504868873493,0.007693481569188563
0.00238909494708593,0.002795544297419548
0.009435347308252105,0.009228409025333752
0.1273920525312258,0.12734791432118972
0.15934584185119108,0.15964730432037819
0.36871976257589034,0.36868692180420715
0.005945455091432096,0.006065623101621256
0.02036846109091164,0.01926163235240166
0.015516250616855238,0.015226962193940779
0.09637111745693466,0.09591503095464782
0.05720262134951315,0.05678621586692861
0.004064428954854427,0.00405923759775475
0.16596279007439046,0.165556036416128
0.004077266003318782,0.00362332787557394
0.010631639150246213,0.011037615785467065
0.5518817515280008,0.5516480630648453
0.08564278254284961,0.0873624407396128
0.07569405892132956,0.07738778792218394
0.011926841307314405,0.011519613069436115
0.5767594516198642,0.5782944486248606
0.033031021402320226,0.03324551430308685
0.3506744755663056,0.3509418283208168
0.5852429707093553,0.5843566691468658
0.35524414822168393,0.3548990955638845
0.12999944653892814,0.13076288602700215
0.04480484843616825,0.045400817167994836
0.4056179738731206,0.40637600811074015
0.17689357025960914,0.1759331023257782
0.007412658100616592,0.007538567754424247
0.26593134574606225,0.26576149649669606
0.030732569161102386,0.03090072860912665
0.2840251201525198,0.2851740569707651
0.008099398728351394,0.007561546744931599
0.38889862113185925,0.3894484397275991
0.5631933798753919,0.5632396679680687
0.3335202810093773,0.3329676792234029
0.1099196955904756,0.1101917654535282
0.062492204869573645,0.061450346229644445
0.0766646989304894,0.07646823955956926
0.4821557905053149,0.48189870647989197
0.4443680910185353,0.44363730509023414
0.19706801667589335,0.1969180175027492
0.41849095037351114,0.4175244467684647
0.03335267885781469,0.033456601383179754
0.4780765848360776,0.47795958054511956
0.0027668308395420024,0.00231510198273295
0.14838682543229448,0.14909126576567686
0.05366070402879336,0.053278421133671997
0.020811347433760872,0.02044181084419182
0.03598409218514756,0.03584345763494853
0.26854733422909255,0.2684935127355781
0.22634785312648079,0.22592415533606833
0.120047125409138,0.11934794291170181
0.1505997663965843,0.14985976613993776
0.171977562718079,0.17408616596374982
0.10191001961041272,0.10136070615616068
0.003869666107122349,0.004315353996652006
0.0056242407887392735,0.00586686779181002
0.42275211449413763,0.4224727909611399
0.47260384497716384,0.4736127934967975
0.49876716775039037,0.49845973404828603
0.005121877244286668,0.005113701142417751
0.05399178339557072,0.05293542082611771
0.5599543915684309,0.5580583375445728
0.10085966200794358,0.10087140915528234
0.572558358821471,0.573343815171853
0.044844472472522365,0.04481755250950607
0.09703462729075268,0.09710937694434477
0.00886567199803318,0.009017235558058487
0.15462952024850687,0.15457430342355974
0.004093812299041793,0.003526531037741281
0.32448208782408483,0.3237962760243387
0.5307407165738498,0.5312111881727564
0.41828158325602915,0.41842153446366614
0.392996452944752,0.3916768834837181
0.0053459650158434995,0.00589779440309435
0.21341363255422424,0.21273075929755425
0.008653765412145693,0.00819705405195164
0.35052449335341473,0.3500272040275965
0.0063293870617757274,0.006236604932304247
0.18636999823989486,0.18700726960347
0.6129822662532693,0.6125854951133235
0.35531879773046604,0.3546511643505157
0.002810116969959182,0.002792844697970846
0.010919221502761868,0.010733921645885883
0.6662521951817292,0.6642113391625651
0.12403756781262788,0.12386169478672715
0.002913202053663442,0.002732222492750794
0.014630008839183611,0.014945231995474238
0.40019612539683447,0.3990120191377753
0.10466188710114695,0.10447936982648359
0.014455818242124935,0.014228239978694575
0.06212724290050149,0.062272622624923474
0.44148119263119734,0.4408270436609309
0.18442624973980962,0.18421357291638404
0.02022861799800815,0.01998236061481833
0.023974996107405087,0.022559419845344847
0.16626346284268495,0.16556154359900335
0.32772562421391876,0.326323295479484
0.1398006478191217,0.1398846813865971
0.362172432608391,0.36265018550099765
0.1070709067892468,0.10715413296025754
0.3431395414525008,0.34306504503337204
0.014423999967659444,0.014381339662629363
0.6352964150677528,0.6343915204586117
0.08226825581126589,0.08241254157765518
0.007545555533788221,0.007396763194582829
0.005309055831932721,0.005080528464392101
0.010662019905870799,0.010484651431190536
0.32382299488684935,0.32410904081806746
0.013397710024595466,0.012911202593253021
0.0064585402433201015,0.0057420167165064505
0.004768313419678969,0.005440007126981259
0.2559647682894396,0.25505663442358667
0.31289972305142977,0.31331565347983625
0.03205743693313591,0.032330198912407744
0.016464383406651656,0.016676474323529034
0.047825804277236886,0.04813661284610504
0.01988558306340338,0.020628342367699334
0.1351423167383157,0.1353708431243894
0.055875171531003964,0.05662730664498021
0.2076544609870184,0.20697689782297757
0.19706834411636664,0.19589826000859872
0.08215167475621421,0.08217316269533988
0.021928072698155256,0.022157525076217682
0.025214575495354087,0.025432074417106442
0.04783434435659975,0.04777339793787888
0.37190477636726954,0.3718188027134309
0.002323098666860625,0.0019170082496295583
0.03043915261905507,0.030440004168813373
0.0687315471590725,0.06918035769426216
0.41027794101741355,0.4089562204734228
0.0172846532920099,0.01851764434113498
0.2810191595691884,0.28019623315211006
0.0038827442293709437,0.003794590464599595
0.026834012697452992,0.02670218196573176
0.3732201730398056,0.3736076220985276
0.011363500513254613,0.010447267378024911
0.12585198586344293,0.12634351214870346
0.005930757750673215,0.005211361852073995
0.008680695422752214,0.00876910997352939
0.011820498180085182,0.01125615376003839
0.10356011371111232,0.10337385145704674
0.2958342616942012,0.2967597875455881
0.22696731424919542,0.2277350682430532
0.09033118818578124,0.09040074273354676
0.2762140884609904,0.2758151719891873
0.3436414380835717,0.3434001409137405
0.4192980756686001,0.4192895960655952
0.30051517956252194,0.2995800698880449
0.21980655561945533,0.22154212231734405
0.07047948665581197,0.07097962992842426
0.3575255649904179,0.3566379399639868
0.102156394029039,0.10282304678232917
0.007745707321927938,0.008241327482910352
0.10922429156616544,0.1096878258252401
0.027202147155991428,0.027662613062397572
0.036985109663083215,0.0365500183994584
0.005293243125091026,0.00505979554062607
0.005064480071424775,0.005446507762453734
0.2953779344192445,0.29598450577751206
0.28346535911743276,0.2835608627274031
0.46921694143158593,0.46907107377148366
0.4702989838290964,0.4709678771345285
0.024052824580540626,0.023754348948522713
0.43748382416727827,0.43786715963178285
0.5424834082563877,0.5423349200963263
0.0824683871286859,0.08281277339352194
0.23917407572693808,0.23935593680430056
0.01246104170190682,0.012144861898551088
0.5425831711587162,0.5410888713779879
0.4462034395667427,0.4456528908290218
0.209440895884093,0.20920141096229922
0.028990702899105634,0.02900144161458905
0.0053434209168513915,0.005996880501259508
0.0051486910623514785,0.005891423348395413
0.4605559240370457,0.4608258059576889
0.5769255919572301,0.5771720199644771
0.03321618448296412,0.03341319182404463
0.25018748416705056,0.2504550915744896
0.004326670618380516,0.004171972870732545
0.012885965175511863,0.013253965336055818
0.05004153295162622,0.049229065154210175
0.00287511135434833,0.0028655827055166726
0.007190307356504998,0.006896732586296449
0.0904475375789625,0.09084820674136801
0.2895437080973634,0.2894758147002827
0.09776638879052066,0.09828527927060818
0.5639346461564945,0.5628346848571723
0.09551375803679248,0.09524447204838583
0.020003408819977454,0.019873296797090767
0.2292293186863032,0.23010045728000592
0.41930622859439093,0.4191569053534926
0.06686704737258899,0.06597146261196583
0.15779899567035857,0.1580924214251082
0.0025940144480725816,0.0023699794403261643
0.03428691654950497,0.03427617817901009
0.5004514579876989,0.49902893919284597
0.1332858889068852,0.13392984013226344
0.016795986008439137,0.016827911054203424
0.1132518448825168,0.11329155352450579
0.01610047991882364,0.015580069801831
0.4494689947972332,0.44866184277774945
0.0974653966531138,0.09784837609583025
0.5635321705535764,0.5627507165159198
0.06620670122387363,0.06623522427650182
0.5928478202330574,0.591495878671334
0.12502427745113126,0.12487702493778176
0.007909375834229421,0.008239362174511697
0.30669150867548695,0.3066728031084042
0.011057524381098353,0.010859809367377756
0.23601200129117267,0.23588265375039616
0.19188940076722347,0.1914765752731719
0.34386816308918583,0.3436231278282033
0.42932366462811744,0.4302978283263519
0.3026272014972506,0.3032209656725203
0.10619849724733381,0.10620674632812785
0.016370246651409813,0.01757509539121737
0.20732823295176286,0.20747962803071265
0.039265534470384195,0.0402641705145738
0.47894980659218356,0.47931521140427974
0.05528442886293215,0.05558115786661921
0.023182427650485393,0.02261563630426462
0.5478702695121958,0.5490875037861492
0.328884607921848,0.3284760208702658
0.08589198054841084,0.08614552609852472
0.23618154889080087,0.23599413640922975
0.030198729588802677,0.029496137814364793
0.012833726752538821,0.012152420777007454
0.009012924924629337,0.01024715147009153
0.06408534429993679,0.06432729856372837
0.016408621788922634,0.017195078176022484
0.1396020971968651,0.1400872377324321
0.07440509804847943,0.07453606064534868
0.09502472408538762,0.09476046626242696
0.01934059588049271,0.01936395796990526
0.5173275891819782,0.5162803731226489
0.4522283414866121,0.451460614711799
0.12585567944233808,0.1266621944644238
0.30313240102554145,0.3031307342605469
0.011622763170487731,0.01197938725074345
0.6331164715400959,0.6314352646911227
0.310219034585683,0.31022785163041094
0.013191303303543522,0.013099289086042989
0.21178029242674615,0.21124397109877832
0.10486904275628411,0.10361402942079885
0.016227363060126752,0.014857592198971576
0.041610863655104455,0.04111782705384455
0.029515393480579813,0.02974942503303981
0.04675265932881785,0.047549180006067476
0.015051754567848937,0.015797614323805203
0.5176183279811579,0.5187963134216568
0.02485561900742543,0.024144516657644714
0.19861355472124478,0.1979321166364552
0.018335803996944854,0.018824016483369274
0.4870320194624967,0.4871876753326066
0.1842791918468458,0.1848193414358772
0.3592259579843312,0.3586246507870712
0.3710674221822971,0.37151549731617034
0.6892479357782566,0.6886342050358559
0.4258462111923706,0.42573563483881904
0.09428506079753891,0.09437911004590552
0.13154662375150494,0.13254358501695718
0.23038178654486097,0.2291329424343867
0.16628294829350537,0.16661451696477067
0.1386918337562316,0.13807549622325938
0.004421983364019744,0.00448108780600672
0.14653868271034268,0.14573218656685033
0.1604690058598103,0.16101887361468353
0.578991780798258,0.5792144721169782
0.016869388106653983,0.017489680064660437
0.19318021979876604,0.19343415201900588
0.08747706417138959,0.08779020846985633
0.5430296297155431,0.5423920220238653
0.4239905973475734,0.42295560892334133
0.40209469599722064,0.4024812851877
0.00983406734617061,0.010676992492711656
0.41482943595741945,0.4142505453314436
0.3488474232814208,0.3494527292649127
0.3647741293606831,0.3647054229564879
0.03801338348050956,0.03782956374775638
0.03340601279573028,0.03317849944637227
0.1660714917653175,0.16605187724607
0.004931525531779106,0.0050283506062475895
0.059019662607845386,0.05885678704728746
0.021357551780433703,0.022047942935395973
0.5320143157912787,0.5318325711754608
0.3899470691679991,0.38935954731695227
0.007301605328335907,0.0073977350503843615
0.07681842824858853,0.07764267330373259
0.40294018241399554,0.4024998152383159
0.46432281452110113,0.4637840918239633
0.4794418015867408,0.4786188443272882
0.02059769322804184,0.020557332103800674
0.16191739902431268,0.16225844329434513
0.07041512785653442,0.07015975077745566
0.21234213422853984,0.21231631679018953
0.3650791655940591,0.3641309481938041
0.6196539358789623,0.6190736908315383
0.12252015433286119,0.12229169413454442
0.48323935755311004,0.4831852275931654
0.3015256544071144,0.30152216173144114
0.2749369485016972,0.2741403836848038
0.3560787802942191,0.35561317201325954
0.006209065890601626,0.005650316722432941
0.24216139289286634,0.24235041889998318
0.032676835951252474,0.03253189138641917
0.019786123756881224,0.020332855010442207
0.32271587406422036,0.3229348014450645
0.2655325899959901,0.26703490835504656
0.3990431590732674,0.39815816822734423
0.582486447976684,0.5827737104173293
0.2631058995145848,0.2634391282765579
0.013327148771831328,0.013482783385327799
0.4688380635977302,0.4691704622247871
0.5413774339309423,0.5409598953147267
0.40403500182998575,0.4049753695295712
0.050544071494849255,0.05063065399438507
0.5744057192234174,0.5749799020185399
0.41027259257299986,0.4107624900693559
0.30676982477860026,0.3059703025414652
0.22002933721505746,0.21940857488104587
0.35129802072967525,0.3507808242096962
0.2541582085725097,0.2540625987129834
0.25797976329752303,0.25842128559567534
0.010004671184354386,0.00962682671037099
0.005023122060682273,0.005000101997616371
0.267527942861407,0.26819642721544734
0.07762846842714431,0.07736971140427543
0.031132571032545405,0.030646771889788354
0.38342821799502447,0.38278682174079975
0.23895951493583667,0.23890886153879992
0.38809570566781376,0.3880415812693004
0.49982514675403983,0.5004268565777706
0.06813218764863986,0.06849647356512138
0.010256650709802471,0.01044731057161609
0.5327549089437428,0.5334727182197186
0.447283270925336,0.4459810757348016
0.10075034341480989,0.1010640741687373
0.135007822116795,0.13248540324963876
0.5089838293380011,0.5082950443405707
0.013266618091147228,0.013187792754369234
0.30307690724741826,0.30215039091834744
0.1456436465641131,0.14579077867328497
0.018105491405746108,0.017466679477357496
0.05981146047678498,0.05993522303505493
