j_Am2,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_1_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_1_Ls_2000_datan_ANN_valid_inputs,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_3_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_3_Ls_2000_datan_ANN_valid_inputs,CFD_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_485_Ls_2000_datan_ANN_valid_inputs,ANN_iModel_Wgde_1_2_P_5_vin_0_025_dpore_500_dpored_0_Wsep_0_485_Ls_2000_datan_ANN_valid_inputs
142.34760178190052,,,,,0.302121307359226,0.30211479196191027
144.2217401281105,,,0.30212205273530524,0.3021091840131699,,
146.38211622420582,0.30212255934606,0.3021141124626811,,,,
219.28791497034828,,,,,0.3021495171272681,0.3021787647342377
224.92862354035967,,,0.3021515724011064,0.3021585849938642,,
231.69361752876148,0.30215340473242186,0.3021492328656978,,,,
342.6101684097347,,,,,0.3021953767118881,0.30220966392163473
358.06050820667093,,,0.30220095058728863,0.302202031342538,,
377.7263405943315,0.3022069234080732,0.3022085933636655,,,,
528.1908089177882,,,,,0.30226508263253,0.3022817352153874
566.1525397949803,,,0.3022788880290389,0.30228336878700374,,
618.5630313054664,0.3022959969986117,0.3022998293091473,,,,
789.5604384767468,,,,,0.30236408983271706,0.3023800407263189
872.7138913027424,,,0.3023946371336456,0.3023922328839167,,
999.6747311651663,0.30243796241286625,0.30242347875459397,,,,
1134.5238175894478,,,,,0.30249574071862984,0.3025022618366512
1297.0884239408674,,,0.3025559992357733,0.30254532267351736,,
1563.918408624271,,,,,0.3026607606985507,0.3026645955892349
1575.1646221543515,0.3026536316992922,0.30264107382204036,,,,
1850.0914764211093,,,0.3027676156491341,0.3027653167892628,,
2073.0643864257163,,,,,0.3028577596318389,0.302872231139408
2401.3245748108475,0.30296480627853756,0.30296988488577264,,,,
2533.1852315460083,,,0.30303084720028783,0.3030386973566916,,
2654.351026780845,,,,,0.30308439261576275,0.30310575977041204
3299.2922877979304,,,,,0.30333770147827954,0.30335152216100764
3340.6020093299603,,,0.30334425334834386,0.3033561760373609,,
3529.1292183474147,0.30339223196495113,0.30341351190497234,,,,
3999.629436397636,,,,,0.30361501061427687,0.3036191977083776
4261.947646745685,,,0.3037048175595784,0.30372599002600814,,
4747.860582310452,,,,,0.3039139361827047,0.3039227341742507
4994.790709437165,0.30395190149375223,0.30398292393862464,,,,
5284.497213174851,,,0.30410880913475286,0.30414771498229837,,
5537.506424268426,,,,,0.30423239773213867,0.30424826422741924
6363.200888990126,,,,,0.30456862854518807,0.304588574082189
6395.34169728007,,,0.30455222701767615,0.30460122663518285,,
6810.1167956935915,0.30465190791666785,0.30469096213542796,,,,
7220.629862240621,,,,,0.3049211686932647,0.3049445734354871
7582.920853522155,,,0.30503129757230607,0.30508030687334814,,
8106.403204458025,,,,,0.3052888456961897,0.3053129979175473
8837.653546335521,,,0.30554277877648417,0.3055758753683194,,
8964.636204849732,0.3054916144200193,0.30551316729659816,,,,
9017.894024570698,,,,,0.30567073812919876,0.3056858904537227
9953.09042436461,,,,,0.3060661369564093,0.3060648735217645
10151.930717665766,,,0.3060840497551441,0.30608368039634837,,
10910.471468336382,,,,,0.306474507351827,0.3064617593143954
11436.938254832325,0.3064654679079586,0.30644012073077886,,,,
11519.825600200636,,,0.30665305044233354,0.30662898268796296,,
11888.903602665077,,,,,0.3068954557280847,0.3068790245369692
12887.554459935001,,,,,0.3073287006263083,0.3073125062166573
12936.78467339795,,,0.3072482020894042,0.30722897773386076,,
13905.848902953117,,,,,0.30777405601124547,0.30777606891120113
14203.119576490448,0.30756648942230863,0.30756291693667365,,,,
14399.318463537591,,,0.30786831003069426,0.3078791364636693,,
14943.393372885046,,,,,0.3082314050796682,0.30826325044425795
15904.794564684957,,,0.30851249336331027,0.3085837327888669,,
